Rowid,Timestamp,Vehicle_num,Vehicle_type,Num_of_axles,Tollplaza_id,Tollplaza_code,Payment_type_code,Vehicle_Code
7920.0,Fri Aug  6 05:29:18 2021,7348680,TRUCK,4,4418.0,PCF6EECB2,PTE,VC965
7921.0,Sun Aug 15 11:52:41 2021,3377692,CAR,2,4010.0,PC3A7AACB,PTC,VCB43
7922.0,Thu Aug 19 01:49:12 2021,4965262,CAR,2,4232.0,PC4156AD5,PTP,VC965
7923.0,Fri Jul 30 19:03:10 2021,2476064,TRUCK,4,4273.0,PC0EF5BA6,PTP,VC965
7924.0,Sun Aug 15 17:03:34 2021,4628297,CAR,2,4362.0,PC670999C,PTE,VCB43
7925.0,Fri Aug 13 06:06:05 2021,931785,CAR,2,4406.0,PC7A54E18,PTP,VC965
7926.0,Sat Aug  7 10:47:08 2021,413779,CAR,2,4075.0,PC2125618,PTE,VC965
7927.0,Thu Aug 12 11:55:11 2021,8457633,VAN,2,4075.0,PC2125618,PTP,VC965
7928.0,Fri Aug 20 16:50:12 2021,9679050,TRUCK,4,4278.0,PC4847214,PTE,VCD2F
7929.0,Mon Aug  2 03:20:31 2021,6146959,CAR,2,4031.0,PC0214185,PTC,VCB43
7930.0,Mon Aug 16 22:14:58 2021,9228681,CAR,2,4550.0,PC21A1833,PTE,VC965
7931.0,Sun Aug  8 10:05:28 2021,3267230,CAR,2,4014.0,PCF14D1E3,PTE,VC965
7932.0,Mon Aug  2 07:00:11 2021,7651983,CAR,2,4294.0,PC867796D,PTE,VC965
7933.0,Sat Aug  7 16:14:42 2021,130151,CAR,2,4407.0,PC7FEC2CE,PTC,VC965
7934.0,Sun Aug 15 00:59:55 2021,7452820,CAR,2,4875.0,PC40FC710,PTC,VC965
7935.0,Mon Aug 16 09:42:02 2021,5576025,CAR,2,4041.0,PCB566359,PTE,VC965
7936.0,Wed Aug  4 13:41:53 2021,5860265,CAR,2,4833.0,PC71A1452,PTE,VC965
7937.0,Mon Aug  9 14:06:32 2021,309448,TRUCK,4,4922.0,PC785D63F,PTC,VC965
7938.0,Wed Aug 18 22:52:56 2021,9292153,CAR,2,4313.0,PC6D0FC31,PTP,VCB43
7939.0,Thu Aug 12 13:58:44 2021,3199063,CAR,2,4304.0,PC89FB76E,PTC,VC965
7940.0,Wed Aug 11 15:46:48 2021,7937445,TRUCK,4,4384.0,PC59A33DE,PTE,VC965
7941.0,Sun Aug 22 12:53:39 2021,5988353,TRUCK,4,4725.0,PCB905D54,PTP,VCB43
7942.0,Wed Aug 18 23:12:49 2021,6005205,VAN,2,4913.0,PC685427C,PTP,VCB43
7943.0,Thu Aug  5 05:51:04 2021,1410520,CAR,2,4920.0,PC42A3AB0,PTP,VCD2F
7944.0,Sun Aug 15 15:09:52 2021,9019602,TRUCK,4,4159.0,PC5631507,PTE,VC965
7945.0,Wed Aug 11 11:34:54 2021,5462098,TRUCK,4,4461.0,PCACD9839,PTP,VCB43
7946.0,Wed Aug 18 23:19:19 2021,8867592,TRUCK,4,4083.0,PC90346C9,PTP,VCB43
7947.0,Tue Aug  3 23:19:30 2021,3214640,CAR,2,4529.0,PC3FAA264,PTC,VCB43
7948.0,Wed Aug 11 07:14:15 2021,308723,CAR,2,4078.0,PC8473A64,PTP,VC965
7949.0,Sat Jul 31 21:00:03 2021,5186193,CAR,2,4937.0,PCD30D908,PTC,VC965
7950.0,Fri Aug 20 18:07:20 2021,4795616,CAR,2,4073.0,PCA3797CA,PTP,VC965
7951.0,Sun Aug 22 10:23:34 2021,7032551,VAN,2,4343.0,PC0F6325D,PTC,VC965
7952.0,Sat Aug  7 01:20:53 2021,770925,VAN,2,4282.0,PCCE002E5,PTP,VCD2F
7953.0,Thu Aug 12 02:25:30 2021,2639964,CAR,2,4094.0,PC53A52CB,PTC,VCD2F
7954.0,Fri Jul 30 21:35:06 2021,5754138,CAR,2,4532.0,PC8DD921E,PTP,VC965
7955.0,Mon Aug 16 00:26:51 2021,7334710,VAN,2,4889.0,PC3547FAD,PTE,VC965
7956.0,Sat Aug 21 12:09:43 2021,5143005,TRUCK,4,4499.0,PC1EEDA04,PTC,VCD2F
7957.0,Sun Aug 15 22:12:33 2021,8364390,CAR,2,4793.0,PCD8E3CCB,PTC,VCB43
7958.0,Sat Aug  7 19:49:09 2021,4986272,CAR,2,4514.0,PC374C341,PTE,VC965
7959.0,Sat Aug 21 10:05:51 2021,9768554,CAR,2,4216.0,PC53B475D,PTE,VC965
7960.0,Fri Aug 13 14:18:19 2021,6712631,CAR,2,4154.0,PC2C2EF9E,PTC,VC965
7961.0,Mon Aug  9 08:24:43 2021,5773630,VAN,2,4523.0,PC0005AC7,PTP,VC965
7962.0,Sat Aug 21 17:19:09 2021,3410656,TRUCK,4,4938.0,PC6C57ED3,PTE,VCD2F
7963.0,Mon Aug  9 11:29:04 2021,1166785,CAR,2,4671.0,PCCAAFB48,PTE,VCB43
7964.0,Thu Aug 12 13:00:47 2021,8283876,TRUCK,4,4345.0,PCAC01231,PTC,VC965
7965.0,Wed Aug 11 14:45:05 2021,738334,CAR,2,5008.0,PC48D61BB,PTC,VCB43
7966.0,Wed Aug 18 20:19:12 2021,9060519,TRUCK,4,4538.0,PCDE5402C,PTC,VC965
7967.0,Sat Aug 21 11:52:40 2021,2713838,CAR,2,4494.0,PC1592ACA,PTP,VCB43
7968.0,Wed Aug 11 17:37:19 2021,2629555,CAR,2,4104.0,PC0A63844,PTP,VC965
7969.0,Mon Aug  9 14:58:43 2021,385544,TRUCK,4,4944.0,PC41EEC34,PTE,VC965
7970.0,Thu Jul 29 21:44:14 2021,1652111,CAR,2,4935.0,PC327D635,PTC,VCB43
7971.0,Fri Aug  6 04:02:29 2021,9240149,CAR,2,4366.0,PC09D71DF,PTE,VC965
7972.0,Wed Aug 18 17:51:48 2021,7984027,TRUCK,4,4222.0,PC15EC378,PTE,VC965
7973.0,Fri Aug 20 15:47:19 2021,7477542,CAR,2,4344.0,PC417B8DF,PTP,VCB43
7974.0,Sat Aug 21 05:09:49 2021,1972381,CAR,2,4203.0,PC5295A46,PTE,VC965
7975.0,Sat Aug 14 16:50:26 2021,1427799,CAR,2,4524.0,PCF8BB245,PTE,VC965
7976.0,Wed Aug 18 22:55:39 2021,2134270,CAR,2,4527.0,PC59A0CB2,PTC,VC965
7977.0,Tue Aug 10 00:08:48 2021,5539719,CAR,2,4889.0,PC3547FAD,PTE,VC965
7978.0,Wed Aug 18 16:11:11 2021,9982542,CAR,2,4622.0,PCF31BD97,PTP,VC965
7979.0,Fri Aug  6 08:15:12 2021,5769531,CAR,2,4152.0,PCF6F4CA1,PTP,VC965
7980.0,Sun Aug  8 15:38:45 2021,8931718,CAR,2,4852.0,PC68969FB,PTC,VC965
7981.0,Thu Aug  5 09:30:32 2021,6780922,TRUCK,4,4539.0,PC684859B,PTE,VC965
7982.0,Fri Aug 20 01:35:36 2021,4171823,CAR,2,4150.0,PCC8441A8,PTC,VCB43
7983.0,Wed Aug 18 05:05:04 2021,2667387,CAR,2,4949.0,PC86E9EB7,PTE,VC965
7984.0,Sun Aug  1 15:47:54 2021,9293032,VAN,2,4772.0,PC7368097,PTE,VC965
7985.0,Sat Aug 21 09:00:18 2021,793322,CAR,2,4608.0,PCACD1BEE,PTC,VCD2F
7986.0,Sat Jul 31 14:11:33 2021,3436962,CAR,2,4215.0,PC4C76F48,PTC,VC965
7987.0,Tue Aug 10 06:23:15 2021,8172584,CAR,2,4810.0,PC2CA4087,PTP,VC965
7988.0,Sat Aug 21 11:57:23 2021,6682316,VAN,2,4815.0,PC19C02F1,PTE,VC965
7989.0,Fri Aug 20 23:04:04 2021,178571,TRUCK,4,4498.0,PCA770E5A,PTE,VCD2F
7990.0,Thu Aug 12 05:19:12 2021,22028,CAR,2,4543.0,PC74F5EBA,PTP,VCB43
7991.0,Sun Aug  8 04:05:58 2021,4829742,CAR,2,4809.0,PCAD363FC,PTP,VC965
7992.0,Thu Aug 12 20:01:33 2021,7736261,CAR,2,4712.0,PC94168A2,PTP,VC965
7993.0,Mon Aug  2 09:44:10 2021,7101276,CAR,2,4447.0,PC6B030C6,PTC,VC965
7994.0,Mon Aug 16 00:36:32 2021,3900743,CAR,2,4743.0,PCE6EEF2E,PTE,VC965
7995.0,Sat Jul 31 18:27:17 2021,8018641,CAR,2,4081.0,PCC825DB2,PTE,VC965
7996.0,Sun Aug 22 18:27:24 2021,1215508,CAR,2,4123.0,PCDE850D8,PTC,VC965
7997.0,Tue Aug 10 22:06:35 2021,9185033,CAR,2,4474.0,PCFEAE55E,PTE,VC965
7998.0,Tue Aug  3 18:36:42 2021,7972769,TRUCK,4,4680.0,PCC422F4D,PTE,VC965
7999.0,Thu Aug 19 12:24:40 2021,9731744,CAR,2,4457.0,PCFBF2259,PTP,VCB43
8000.0,Sat Jul 31 14:47:38 2021,3697392,CAR,2,4079.0,PCF1366ED,PTP,VC965
8001.0,Sun Aug  8 16:48:37 2021,1137230,CAR,2,4824.0,PCFEADFE6,PTC,VC965
8002.0,Sat Aug 21 22:22:25 2021,9076209,CAR,2,4661.0,PC1585DF2,PTC,VC965
8003.0,Thu Aug  5 17:56:27 2021,9471109,CAR,2,4069.0,PCC48608C,PTC,VC965
8004.0,Sat Aug 14 20:37:56 2021,9743203,CAR,2,4023.0,PC77793DF,PTC,VC965
8005.0,Thu Aug  5 03:46:52 2021,5782771,CAR,2,4712.0,PC94168A2,PTC,VC965
8006.0,Sat Jul 31 07:44:54 2021,2370728,VAN,2,4633.0,PC974552B,PTC,VC965
8007.0,Wed Aug  4 16:13:08 2021,4614512,TRUCK,4,4633.0,PC974552B,PTP,VCD2F
8008.0,Wed Aug 11 20:39:17 2021,9706786,CAR,2,4183.0,PCF5E7754,PTC,VCB43
8009.0,Fri Aug 20 06:15:20 2021,4068744,TRUCK,4,4736.0,PC6A65941,PTC,VC965
8010.0,Thu Aug  5 05:46:35 2021,6788918,VAN,2,4265.0,PC5B2AFFA,PTE,VCB43
8011.0,Thu Aug 19 07:39:17 2021,1344672,CAR,2,4577.0,PC8FE0901,PTE,VCD2F
8012.0,Tue Aug  3 03:53:55 2021,2820905,TRUCK,4,4606.0,PC0C535B6,PTP,VC965
8013.0,Thu Aug 19 09:34:22 2021,4821926,CAR,2,4530.0,PCA33A9A8,PTC,VCB43
8014.0,Sat Aug  7 22:55:14 2021,2372591,CAR,2,4367.0,PC8D90EF0,PTC,VC965
8015.0,Sun Aug 15 13:45:24 2021,8347465,CAR,2,4653.0,PC1CE4935,PTC,VC965
8016.0,Mon Aug  2 13:54:37 2021,6341055,CAR,2,4405.0,PC70CA955,PTE,VC965
8017.0,Sun Aug  8 06:44:41 2021,8591057,VAN,2,4831.0,PC0EC3E54,PTP,VC965
8018.0,Thu Aug 12 17:24:39 2021,5748245,VAN,2,4594.0,PC59414DA,PTP,VCD2F
8019.0,Tue Aug  3 09:51:15 2021,2426854,TRUCK,4,4183.0,PCF5E7754,PTC,VCD2F
8020.0,Fri Jul 30 02:29:14 2021,9176758,CAR,2,4702.0,PCDBC3AC9,PTE,VCB43
8021.0,Sat Jul 31 23:06:37 2021,9560794,TRUCK,4,4066.0,PC883FCA9,PTC,VC965
8022.0,Tue Aug  3 22:08:18 2021,4306812,CAR,2,4092.0,PC40C2E00,PTE,VCB43
8023.0,Mon Aug 16 05:09:39 2021,6695198,CAR,2,4401.0,PC0606D6A,PTC,VC965
8024.0,Thu Aug  5 18:31:47 2021,9056945,CAR,2,4890.0,PCAFC8A56,PTE,VC965
8025.0,Wed Aug 18 01:21:41 2021,8975102,CAR,2,4535.0,PC1BC7FA5,PTC,VC965
8026.0,Thu Aug 12 18:58:08 2021,2671345,CAR,2,4123.0,PCDE850D8,PTE,VC965
8027.0,Sat Jul 31 08:38:06 2021,4428358,CAR,2,4516.0,PCF7F25B7,PTP,VC965
8028.0,Sat Aug  7 22:02:30 2021,2136178,CAR,2,4871.0,PC397AFA3,PTP,VC965
8029.0,Sun Aug  8 02:56:00 2021,9192559,CAR,2,4198.0,PCB0994D1,PTP,VC965
8030.0,Wed Aug 18 19:31:43 2021,9139839,TRUCK,4,4403.0,PCCAFA3BB,PTE,VC965
8031.0,Sun Aug  8 18:34:04 2021,794399,CAR,2,4197.0,PCE32ED40,PTE,VCB43
8032.0,Thu Aug 12 10:19:51 2021,3762149,CAR,2,4297.0,PCDE89544,PTC,VC965
8033.0,Wed Aug 18 10:00:41 2021,4098307,VAN,2,4804.0,PC68484C6,PTP,VC965
8034.0,Fri Aug 20 08:19:52 2021,9500697,TRUCK,4,4708.0,PC82D2552,PTE,VCD2F
8035.0,Thu Aug 12 18:29:08 2021,675311,CAR,2,4136.0,PCA579A65,PTE,VCB43
8036.0,Thu Aug 12 05:15:23 2021,2269689,CAR,2,4548.0,PC4486317,PTC,VC965
8037.0,Fri Aug 13 18:47:58 2021,4485663,CAR,2,4247.0,PCEE69498,PTP,VC965
8038.0,Wed Aug 11 21:17:58 2021,3237735,TRUCK,4,4240.0,PC72FE04B,PTP,VC965
8039.0,Mon Aug 16 02:49:16 2021,7579809,CAR,2,4531.0,PC857F4A0,PTP,VCB43
8040.0,Mon Aug 16 01:25:17 2021,5438002,CAR,2,4497.0,PC76FDDEA,PTP,VC965
8041.0,Thu Jul 29 17:42:01 2021,6881411,VAN,2,4881.0,PCDE20E6F,PTC,VC965
8042.0,Thu Aug 12 06:40:48 2021,4273486,CAR,2,4535.0,PC1BC7FA5,PTE,VCD2F
8043.0,Tue Aug  3 04:28:25 2021,2758792,VAN,2,4046.0,PCAC345FD,PTE,VC965
8044.0,Fri Aug 20 12:05:46 2021,7396373,TRUCK,4,4154.0,PC2C2EF9E,PTC,VCD2F
8045.0,Wed Aug  4 00:13:18 2021,9067382,CAR,2,4453.0,PC5EC8DF5,PTP,VCB43
8046.0,Fri Aug 13 09:27:51 2021,8490800,CAR,2,4761.0,PCB206182,PTC,VC965
8047.0,Sun Aug 22 13:23:48 2021,5725183,CAR,2,4152.0,PCF6F4CA1,PTC,VC965
8048.0,Tue Aug 10 15:48:54 2021,2692752,CAR,2,4888.0,PC46C55B4,PTP,VC965
8049.0,Sat Aug 14 05:21:22 2021,9588732,TRUCK,4,4500.0,PC548BDC0,PTE,VC965
8050.0,Sat Aug  7 19:00:20 2021,425412,TRUCK,4,4594.0,PC59414DA,PTE,VCB43
8051.0,Sun Aug  1 07:07:51 2021,8843367,CAR,2,4255.0,PCB7E7138,PTP,VCB43
8052.0,Tue Aug  3 12:51:04 2021,8667329,CAR,2,4409.0,PC44E2F09,PTC,VC965
8053.0,Sun Aug 15 13:04:39 2021,9075489,CAR,2,4174.0,PC041D874,PTE,VC965
8054.0,Tue Aug 17 17:15:09 2021,6789029,CAR,2,4204.0,PC5881E06,PTE,VC965
8055.0,Thu Aug 19 05:52:49 2021,7313312,CAR,2,4655.0,PCF9CAB22,PTE,VC965
8056.0,Tue Aug 10 18:31:44 2021,3274379,VAN,2,4798.0,PC17F8052,PTP,VC965
8057.0,Thu Jul 29 18:08:40 2021,8236627,TRUCK,4,4033.0,PC783B5FC,PTC,VCD2F
8058.0,Tue Aug  3 01:56:15 2021,8223818,TRUCK,4,4709.0,PCC8C7059,PTP,VCB43
8059.0,Tue Aug  3 05:10:00 2021,7618402,CAR,2,4699.0,PC2C1B987,PTP,VCB43
8060.0,Sun Aug  1 05:25:08 2021,6069599,TRUCK,4,4141.0,PC13CB69B,PTC,VC965
8061.0,Wed Aug  4 10:59:18 2021,9414515,CAR,2,4925.0,PCE5E04A2,PTE,VCB43
8062.0,Tue Aug 10 18:37:36 2021,5623528,CAR,2,4829.0,PCEC030F2,PTE,VC965
8063.0,Fri Aug 20 15:42:28 2021,2485173,CAR,2,4983.0,PCC3E4ADA,PTC,VC965
8064.0,Sun Aug  1 22:28:38 2021,9876481,CAR,2,4809.0,PCAD363FC,PTE,VC965
8065.0,Fri Aug 13 13:49:44 2021,1635396,TRUCK,4,4864.0,PC259547F,PTE,VC965
8066.0,Sat Aug 14 02:07:21 2021,769053,CAR,2,4679.0,PC88494D0,PTP,VCB43
8067.0,Thu Aug 12 17:08:05 2021,957949,CAR,2,4070.0,PCEECA8B2,PTP,VC965
8068.0,Thu Jul 29 19:00:58 2021,1514815,CAR,2,4258.0,PCAC64E67,PTE,VC965
8069.0,Thu Aug 19 05:45:06 2021,3321941,TRUCK,4,4315.0,PC6E0962A,PTE,VC965
8070.0,Thu Aug 12 10:36:39 2021,3842168,CAR,2,4166.0,PCE450C55,PTC,VCB43
8071.0,Sat Aug 21 17:33:51 2021,5446005,CAR,2,4615.0,PC1ECBA39,PTP,VC965
8072.0,Mon Aug  2 01:03:25 2021,1648969,TRUCK,4,4541.0,PCC6A4CD8,PTC,VC965
8073.0,Tue Aug 17 04:13:13 2021,1190594,TRUCK,4,4018.0,PCCB2657A,PTP,VCB43
8074.0,Wed Aug 18 15:11:27 2021,1467655,TRUCK,4,4188.0,PCDB12C82,PTC,VCB43
8075.0,Thu Aug 12 02:14:13 2021,4507079,TRUCK,4,4665.0,PCF63C15F,PTC,VCB43
8076.0,Sun Aug  1 16:30:43 2021,3267963,CAR,2,4469.0,PC120EEFD,PTC,VCB43
8077.0,Fri Aug 13 03:14:41 2021,1416260,TRUCK,4,4090.0,PC1EE951B,PTE,VC965
8078.0,Wed Aug 18 06:27:00 2021,4169264,CAR,2,4306.0,PC5D6563A,PTE,VCB43
8079.0,Mon Aug 16 02:04:19 2021,3035778,CAR,2,4874.0,PC9F481D4,PTP,VC965
8080.0,Tue Aug 17 19:22:44 2021,1234332,TRUCK,4,4065.0,PC3B514E2,PTC,VC965
8081.0,Sun Aug  1 00:18:53 2021,3659841,CAR,2,4439.0,PC845CEA6,PTC,VCB43
8082.0,Sun Aug 15 03:26:02 2021,6878750,VAN,2,4537.0,PC10C700F,PTC,VC965
8083.0,Fri Aug  6 01:00:24 2021,7219602,CAR,2,4127.0,PCA2D76A5,PTP,VCD2F
8084.0,Tue Aug 17 03:54:59 2021,2754998,VAN,2,4278.0,PC4847214,PTE,VC965
8085.0,Tue Aug 17 07:01:54 2021,635736,CAR,2,4020.0,PC2265FB3,PTC,VCD2F
8086.0,Wed Aug  4 20:04:33 2021,674870,TRUCK,4,4669.0,PC36675CE,PTE,VC965
8087.0,Sat Aug 21 13:05:29 2021,2202845,CAR,2,4327.0,PC16F59EC,PTE,VCB43
8088.0,Sun Aug  8 11:45:47 2021,941595,CAR,2,4414.0,PC40BD0F3,PTE,VC965
8089.0,Sun Aug  8 05:03:21 2021,4892001,CAR,2,4254.0,PC0C0EE22,PTP,VC965
8090.0,Thu Aug 12 05:21:46 2021,1996276,TRUCK,4,4296.0,PCA24C1E1,PTC,VC965
8091.0,Mon Aug 16 15:13:50 2021,9248594,CAR,2,4268.0,PC6CC51DA,PTC,VCB43
8092.0,Sat Aug 14 08:52:34 2021,1014734,CAR,2,4342.0,PCE7F2748,PTE,VC965
8093.0,Wed Aug  4 01:48:18 2021,2286589,CAR,2,4226.0,PCDC5C9E2,PTC,VC965
8094.0,Mon Aug  9 02:17:24 2021,4050257,VAN,2,4633.0,PC974552B,PTP,VC965
8095.0,Tue Aug 17 02:16:22 2021,7032854,VAN,2,4105.0,PC43919D1,PTC,VCD2F
8096.0,Sun Aug  8 06:36:11 2021,8420501,CAR,2,4434.0,PCA491459,PTP,VCD2F
8097.0,Sun Aug 15 19:33:55 2021,4060699,CAR,2,4491.0,PCA52F720,PTC,VC965
8098.0,Thu Jul 29 18:46:15 2021,1425073,CAR,2,4273.0,PC0EF5BA6,PTE,VC965
8099.0,Tue Aug 10 07:18:40 2021,5111715,CAR,2,4276.0,PC4E15B39,PTE,VC965
8100.0,Thu Aug 19 14:48:35 2021,7116804,CAR,2,4196.0,PC4B8A835,PTP,VC965
8101.0,Sat Jul 31 14:06:11 2021,901669,CAR,2,4515.0,PC6A1B37B,PTP,VC965
8102.0,Sat Aug  7 21:39:46 2021,6995160,CAR,2,4134.0,PC767BBB2,PTE,VC965
8103.0,Wed Aug 11 11:06:52 2021,7113896,CAR,2,4894.0,PCDADB8C6,PTE,VC965
8104.0,Tue Aug  3 14:12:43 2021,5462662,CAR,2,4529.0,PC3FAA264,PTC,VC965
8105.0,Sun Aug 15 09:46:43 2021,4763732,TRUCK,4,4958.0,PC8A8976A,PTP,VC965
8106.0,Tue Aug 17 15:08:07 2021,5301967,CAR,2,4751.0,PCD33B3C9,PTE,VCB43
8107.0,Tue Aug  3 07:00:49 2021,3831073,CAR,2,4609.0,PC1551C8E,PTP,VC965
8108.0,Wed Aug 18 00:21:30 2021,2772633,TRUCK,4,4683.0,PC96978C6,PTE,VC965
8109.0,Sun Aug 22 13:19:48 2021,4827467,TRUCK,4,4778.0,PCCCADDBD,PTP,VCB43
8110.0,Sat Aug 14 09:49:55 2021,6370744,TRUCK,4,4514.0,PC374C341,PTE,VCB43
8111.0,Wed Aug  4 19:59:14 2021,1551612,CAR,2,4372.0,PC1E0F3B6,PTE,VCB43
8112.0,Mon Aug  2 10:05:50 2021,8625041,TRUCK,4,4329.0,PCF9CCB5A,PTE,VC965
8113.0,Mon Aug 16 22:13:53 2021,5507182,CAR,2,4918.0,PC8F8E598,PTC,VCB43
8114.0,Fri Jul 30 03:03:21 2021,3618484,TRUCK,4,4519.0,PC92A6471,PTP,VC965
8115.0,Wed Aug 18 08:56:37 2021,1720345,CAR,2,4227.0,PCD8346A6,PTC,VCB43
8116.0,Wed Aug 18 21:41:58 2021,4474527,CAR,2,4818.0,PCF243BF3,PTC,VC965
8117.0,Fri Jul 30 09:06:38 2021,8040294,CAR,2,4142.0,PC7ACFF7C,PTE,VC965
8118.0,Wed Aug 11 16:58:21 2021,2613000,CAR,2,4375.0,PCAE085FE,PTE,VC965
8119.0,Sun Aug  8 23:00:52 2021,7659236,CAR,2,4954.0,PCA276EBB,PTE,VC965
8120.0,Thu Aug  5 04:52:15 2021,274829,CAR,2,4354.0,PC0671DD4,PTC,VC965
8121.0,Fri Aug 13 01:10:46 2021,5157302,TRUCK,4,4229.0,PCD0DDD3D,PTP,VC965
8122.0,Mon Aug 16 02:17:52 2021,3672888,VAN,2,4133.0,PC30FC453,PTP,VCB43
8123.0,Sat Aug 21 11:31:16 2021,6500970,TRUCK,4,4129.0,PCA6127FF,PTC,VCD2F
8124.0,Mon Aug  2 11:34:48 2021,6586355,CAR,2,4325.0,PC8FC83B3,PTP,VCB43
8125.0,Thu Aug  5 23:58:32 2021,6413690,CAR,2,4478.0,PCB02917E,PTE,VC965
8126.0,Mon Aug 16 00:21:00 2021,1397184,TRUCK,4,4599.0,PC800C92D,PTP,VC965
8127.0,Wed Aug  4 12:40:32 2021,1622942,CAR,2,4905.0,PCE1EA438,PTC,VCB43
8128.0,Tue Aug 17 15:57:47 2021,1495567,CAR,2,4682.0,PCBB02F92,PTE,VC965
8129.0,Fri Aug 13 04:09:57 2021,6343077,CAR,2,5002.0,PC585BD38,PTP,VC965
8130.0,Tue Aug 17 20:53:00 2021,431864,CAR,2,4851.0,PC0954183,PTE,VC965
8131.0,Mon Aug  9 21:16:46 2021,430105,CAR,2,4768.0,PC7BEFC3B,PTC,VC965
8132.0,Sat Aug 21 05:51:43 2021,7855215,CAR,2,4307.0,PC87D90FE,PTP,VC965
8133.0,Fri Aug  6 03:58:21 2021,2861935,VAN,2,4786.0,PCB7F1F8A,PTP,VC965
8134.0,Sun Aug 22 02:23:21 2021,739031,CAR,2,4119.0,PC9EBEDB5,PTP,VCD2F
8135.0,Sat Jul 31 03:03:00 2021,8771884,CAR,2,4909.0,PCDED6F20,PTE,VC965
8136.0,Wed Aug 18 22:00:54 2021,248195,CAR,2,4584.0,PC1085B78,PTC,VC965
8137.0,Mon Aug  2 17:55:13 2021,3663037,CAR,2,4037.0,PC0A50259,PTE,VC965
8138.0,Thu Aug 19 11:56:12 2021,8437262,VAN,2,4767.0,PC61F3A80,PTC,VC965
8139.0,Fri Aug 20 09:38:29 2021,334466,CAR,2,4105.0,PC43919D1,PTE,VCD2F
8140.0,Wed Aug 11 15:02:19 2021,9980546,CAR,2,4262.0,PCCB12F8C,PTP,VC965
8141.0,Tue Aug 17 22:53:12 2021,9436536,CAR,2,4090.0,PC1EE951B,PTE,VC965
8142.0,Sat Aug 21 13:31:39 2021,3070607,CAR,2,4115.0,PCF5D4B0A,PTP,VC965
8143.0,Wed Aug 11 08:53:57 2021,8321694,TRUCK,4,4147.0,PC4D2C5A7,PTP,VC965
8144.0,Mon Aug 16 18:09:48 2021,6575583,CAR,2,4003.0,PC83F544D,PTE,VCB43
8145.0,Wed Aug  4 21:40:40 2021,4561219,TRUCK,4,4517.0,PC9AF321D,PTC,VC965
8146.0,Tue Aug 10 04:16:05 2021,5969255,CAR,2,4765.0,PC795A0A3,PTP,VCB43
8147.0,Sat Aug  7 19:26:21 2021,9362694,VAN,2,4559.0,PC93AAEC9,PTE,VC965
8148.0,Thu Aug  5 23:50:34 2021,4629983,VAN,2,4608.0,PCACD1BEE,PTE,VCD2F
8149.0,Mon Aug  9 16:32:35 2021,695637,CAR,2,4400.0,PC3BD7D63,PTC,VCD2F
8150.0,Fri Jul 30 01:33:40 2021,1812793,CAR,2,4641.0,PCAA9F518,PTP,VC965
8151.0,Tue Aug 17 09:51:54 2021,9954253,TRUCK,4,4523.0,PC0005AC7,PTE,VC965
8152.0,Fri Jul 30 10:44:58 2021,8258952,VAN,2,4831.0,PC0EC3E54,PTP,VCB43
8153.0,Fri Aug  6 15:34:58 2021,2365594,CAR,2,4925.0,PCE5E04A2,PTE,VCD2F
8154.0,Tue Aug 10 04:58:59 2021,1630309,CAR,2,4429.0,PC65E7991,PTE,VC965
8155.0,Wed Aug 18 07:22:20 2021,3230007,CAR,2,4276.0,PC4E15B39,PTC,VC965
8156.0,Fri Jul 30 10:52:43 2021,4989020,CAR,2,4950.0,PC4F71E72,PTP,VC965
8157.0,Thu Aug 19 12:45:58 2021,9064209,CAR,2,4363.0,PC62E1338,PTP,VC965
8158.0,Wed Aug 11 10:12:47 2021,3160462,CAR,2,4401.0,PC0606D6A,PTE,VC965
8159.0,Fri Aug  6 14:12:07 2021,5479413,CAR,2,4250.0,PCC695DB0,PTC,VC965
8160.0,Fri Aug  6 20:49:26 2021,8902464,VAN,2,4348.0,PCD66314D,PTP,VC965
8161.0,Sun Aug 15 03:07:49 2021,8141321,CAR,2,4013.0,PCE5BA2CE,PTP,VCD2F
8162.0,Wed Aug 11 14:22:42 2021,3727401,CAR,2,4694.0,PCBCF42C2,PTP,VC965
8163.0,Thu Jul 29 13:17:21 2021,3285156,VAN,2,4237.0,PC51D1059,PTP,VC965
8164.0,Sun Aug  8 12:19:11 2021,3409071,CAR,2,4226.0,PCDC5C9E2,PTP,VCD2F
8165.0,Mon Aug  2 23:52:17 2021,7431106,CAR,2,4695.0,PC4A5D62F,PTE,VC965
8166.0,Thu Aug 19 11:40:40 2021,6874812,CAR,2,4531.0,PC857F4A0,PTE,VC965
8167.0,Tue Aug 10 00:56:58 2021,1452415,CAR,2,4779.0,PCC8FE9C6,PTP,VC965
8168.0,Tue Aug 17 07:17:37 2021,4097697,CAR,2,4585.0,PCF3AE602,PTC,VC965
8169.0,Thu Aug 12 07:46:39 2021,5495608,TRUCK,4,4400.0,PC3BD7D63,PTE,VC965
8170.0,Sat Aug  7 23:54:29 2021,547443,CAR,2,4442.0,PC05C2F86,PTE,VCB43
8171.0,Tue Aug 17 16:27:48 2021,8499980,CAR,2,4744.0,PC78EF0B5,PTC,VC965
8172.0,Wed Aug 18 00:06:51 2021,7517746,VAN,2,4483.0,PC7F7FFF0,PTE,VC965
8173.0,Fri Aug  6 00:52:11 2021,4229412,CAR,2,4748.0,PCF2ECD29,PTC,VCD2F
