Tollplaza_id,Tollplaza_code
4842,PC16F5A24
4771,PC71FE98A
4909,PCDED6F20
4108,PC7C55512
4869,PCF775FA6
4568,PCA8A783A
4045,PCE952492
4848,PCF0FC9B2
4574,PCC1F6F13
4805,PC1A161AA
4820,PCC30C735
4826,PCE1DDBB4
4466,PC6E93A05
4382,PCB7341F4
4899,PC4967767
4899,PC4967767
4302,PCBA83119
4313,PC6D0FC31
4136,PCA579A65
4349,PC5AB6779
4870,PC65485BB
4397,PCB070250
4125,PC8AAEF51
4734,PCE4C5D8E
4410,PC6EFC03B
4859,PC685B3B1
4647,PCDD56814
4126,PC74CE451
4692,PC1CDFCF6
4556,PC18C31F6
4714,PC9B747F8
4107,PC7607A5D
4184,PC43A5E42
4968,PC251D4C1
4051,PC3B970F2
4661,PC1585DF2
4445,PC796A888
4426,PCC0E943C
4098,PC89C0554
4733,PC797AEBF
4428,PCB616FAD
4394,PCD3A817A
4042,PC5D4DE09
4354,PC0671DD4
4924,PCE3427C5
4618,PC8F4AF85
4996,PC6A4F55F
4884,PC3FB1BB6
4374,PCC321538
4869,PCF775FA6
4187,PCF8D98DC
4457,PCFBF2259
4346,PCA35B156
4466,PC6E93A05
4334,PCCB383F8
4019,PC63FF017
4736,PC6A65941
4586,PC4A40D50
4072,PC69F3F14
4535,PC1BC7FA5
4192,PC74F6341
4994,PC09C5F59
4291,PCD411AEF
4265,PC5B2AFFA
4731,PCFFC2992
4036,PCE6CC50C
4505,PCEF64195
4371,PC7E22FD8
4236,PC5212DD0
4341,PC1E10EC3
4506,PCB24B68E
4628,PC34C1DCB
4900,PCFE8B604
4197,PCE32ED40
4615,PC1ECBA39
4298,PC3E474F6
4546,PCEF3EBBC
4801,PC119E3A6
4278,PC4847214
4931,PC3D30AD0
4750,PCD987A9D
4990,PCFE28E92
4833,PC71A1452
4425,PC41B834E
4035,PC1B1D964
4102,PC8C9B099
4362,PC670999C
4641,PCAA9F518
4335,PC76935F9
4394,PCD3A817A
4668,PCBB055C6
4797,PCE2D63A7
4791,PC517992F
4517,PC9AF321D
4488,PC19D06B0
4525,PCF64B519
4732,PCD83DE25
4101,PCCC8F243
4870,PC65485BB
4579,PC926F0A9
4290,PC84E8CEF
4849,PCF764517
4701,PCD5F2808
4773,PCE62BBA9
4014,PCF14D1E3
4541,PCC6A4CD8
4391,PCCFD9AB6
4902,PC425C6EC
4421,PCED2DB6F
4748,PCF2ECD29
4562,PC4C95CA2
4687,PC52E7369
4804,PC68484C6
4617,PC7758F89
4402,PC85224D1
4076,PC47B8825
4491,PCA52F720
4202,PC65AA714
4325,PC8FC83B3
4380,PC905B5D4
4433,PC1DEB043
4435,PC3E78C17
4647,PCDD56814
4661,PC1585DF2
4344,PC417B8DF
4598,PC5526A36
4833,PC71A1452
4739,PC07289CF
4646,PC3F8C42B
4768,PC7BEFC3B
4887,PC81776BA
4143,PC5F47DCF
4804,PC68484C6
4166,PCE450C55
4670,PC2BE6D87
4919,PC7A3A5CF
4260,PC1A4796C
4249,PC6D2FAD0
4893,PC3743587
4482,PCB6A16D7
4681,PCBEB4D23
4972,PCC51AD39
4000,PC69C7DF3
4078,PC8473A64
4865,PCCACA741
4656,PC63844BC
4844,PCC48E3A8
4079,PCF1366ED
4328,PC3777B8E
4155,PC9042B3F
4932,PC46C4A27
4297,PCDE89544
4845,PCEEC0DB3
4435,PC3E78C17
4298,PC3E474F6
4738,PC06E9A80
4873,PCE01E4DF
4187,PCF8D98DC
4081,PCC825DB2
4207,PC76EDF79
4677,PCA9D6EEE
4496,PC3FD65C8
4132,PC8E2A7E0
4226,PCDC5C9E2
4606,PC0C535B6
4846,PCBABD060
4840,PC49BFB36
4839,PCA0290AD
4031,PC0214185
4732,PCD83DE25
4621,PC9FB4E82
4673,PC66E7418
4291,PCD411AEF
4822,PCD1EB220
4613,PCEBBFFB5
4494,PC1592ACA
4117,PCEB6517A
4148,PCDFBBEBB
4440,PCBE1B45D
4857,PC59F4E22
4044,PC3546931
4159,PC5631507
4722,PC035B71E
4882,PC8616CD8
4784,PCDB42B34
4313,PC6D0FC31
4821,PC67D349A
4002,PCED7D2DE
4462,PCE29AA1A
4881,PCDE20E6F
4025,PC5ABB8E4
4221,PC90AAFDA
4935,PC327D635
4947,PCE4A44BE
4268,PC6CC51DA
4676,PC9798721
4320,PC40C93B0
4505,PCEF64195
4375,PCAE085FE
4971,PC0BD172F
4291,PCD411AEF
4043,PC134F258
4166,PCE450C55
4512,PC4B1BAF3
4180,PC250A90D
4782,PC6802C08
4089,PC3CCA187
4061,PC3A63A79
4622,PCF31BD97
4401,PC0606D6A
4871,PC397AFA3
4277,PC010D2A9
4867,PC5A6D86E
4520,PC8140983
4354,PC0671DD4
4643,PC6713209
4983,PCC3E4ADA
4929,PC9E503B6
4528,PC1269226
4449,PCAACD453
4199,PC7CCC47B
4910,PC75BC2DF
4709,PCC8C7059
4522,PC0A326BE
4355,PC0EF761B
4145,PC5FBE4B8
4667,PCD540B2F
4389,PC7688C61
4034,PCFC754C7
4253,PC82A16E6
4147,PC4D2C5A7
5004,PC2111CF9
4901,PCE32D2F9
4828,PCF712D1A
4706,PCD8D5094
4633,PC974552B
4751,PCD33B3C9
4259,PCBB65EF4
4737,PCED7EAFE
4406,PC7A54E18
4739,PC07289CF
4445,PC796A888
4218,PC8DF4919
4994,PC09C5F59
4503,PC69DE15C
4367,PC8D90EF0
4525,PCF64B519
4458,PCECEBBFA
4806,PC8A8EA51
4707,PC98F856D
4071,PCDBBCB68
4910,PC75BC2DF
4973,PC9C7C18E
4125,PC8AAEF51
4010,PC3A7AACB
4309,PC5E92F61
4518,PCC7B407A
4079,PCF1366ED
4452,PC8C7C5D7
4334,PCCB383F8
4379,PC87C8BC4
4690,PC45CC19A
4122,PC8ED616E
4377,PC4AC8EAD
4830,PC12EEFE0
4740,PC04EDDB4
4341,PC1E10EC3
4729,PC5170BF4
4866,PC3137434
4266,PC39B17A9
4964,PC52C0F45
4248,PC45EBEBC
4670,PC2BE6D87
4299,PCAD3B9BC
4580,PC48664B7
4170,PC8CA1B15
4269,PCC7106FF
4627,PCA965149
4771,PC71FE98A
4973,PC9C7C18E
4429,PC65E7991
4433,PC1DEB043
4218,PC8DF4919
4180,PC250A90D
4079,PCF1366ED
4949,PC86E9EB7
4402,PC85224D1
4905,PCE1EA438
4618,PC8F4AF85
4364,PCB33ACE8
4086,PC23E470D
4930,PC22F748B
4333,PCCCAD2AC
4542,PC3E57E3D
4018,PCCB2657A
4651,PC12D9486
4323,PC1D9ADA9
4943,PC0A5DC1F
4483,PC7F7FFF0
4118,PCC1A733C
4658,PC1A58039
4431,PC3A23C14
4521,PCD2C9ECF
4763,PCC62D342
4394,PCD3A817A
4849,PCF764517
4068,PC55432DA
4048,PC1FE6483
4247,PCEE69498
4381,PC9DD9DCD
4271,PC28E44E2
4148,PCDFBBEBB
4168,PCBC064F8
4881,PCDE20E6F
4590,PC912F5CB
4364,PCB33ACE8
4049,PC4779D38
4730,PC7DC0964
4678,PCD175301
4927,PC2D22627
4143,PC5F47DCF
4315,PC6E0962A
4240,PC72FE04B
4978,PCF0B5E85
4159,PC5631507
4323,PC1D9ADA9
4727,PC52E71B8
4138,PC79E328A
4736,PC6A65941
4062,PCDA37101
4346,PCA35B156
4975,PC818101A
4244,PC9F3C86B
4504,PC461DCD3
4832,PC34ECAB5
4009,PCF984421
4637,PCE9C770E
4927,PC2D22627
4063,PC7667A3E
4360,PC084F676
4892,PC7AA5B2F
4504,PC461DCD3
4112,PCEA652A8
4398,PCE60D320
4703,PC395ADCB
4466,PC6E93A05
4009,PCF984421
4699,PC2C1B987
4698,PC8BCEB19
4509,PCA2E8463
4092,PC40C2E00
4367,PC8D90EF0
4528,PC1269226
4570,PCAE45EC0
4540,PC5CAF0A7
4351,PC4E572D8
4439,PC845CEA6
4795,PC7EE2DCF
4908,PC3D16FC5
4342,PCE7F2748
4613,PCEBBFFB5
4099,PC97F19B1
4840,PC49BFB36
4676,PC9798721
4749,PC65C93B7
4324,PC9C3D708
4897,PCAB2FA02
4554,PC23BA77A
4055,PCA06B2F1
4928,PC16E79D4
4487,PCA92F2BD
4611,PC2EBEAB9
4408,PC3B3BE8F
4988,PC46BE0B2
4035,PC1B1D964
4849,PCF764517
4309,PC5E92F61
4751,PCD33B3C9
4103,PC2B868A9
4155,PC9042B3F
4142,PC7ACFF7C
4157,PC7305E43
4533,PC8DA1D3B
4011,PC680DEC6
4551,PCCA5979C
4645,PC14FBE4A
4739,PC07289CF
4275,PC1DA31F7
4113,PC78D4122
4289,PCF621E92
4180,PC250A90D
4689,PC89C35AD
4450,PC0B2B03E
4893,PC3743587
4096,PCFA4F864
4699,PC2C1B987
4092,PC40C2E00
4982,PC384779E
4896,PCA322CBE
4900,PCFE8B604
4087,PC2C1DA2A
4592,PC627AA14
4794,PC4E1366E
4360,PC084F676
4847,PCD546332
4593,PC3863F6A
4497,PC76FDDEA
4600,PCB99E8F9
4028,PCE75C5C8
4854,PCB6F1968
4994,PC09C5F59
4942,PCD51A740
4265,PC5B2AFFA
4802,PCBDD55F1
4688,PCCB4C86D
4971,PC0BD172F
4355,PC0EF761B
4034,PCFC754C7
4716,PCFCB0018
4798,PC17F8052
4497,PC76FDDEA
4471,PC7E4F42A
4037,PC0A50259
4314,PC7E9E8F3
4757,PC126524C
4427,PCD70DDDF
4188,PCDB12C82
4771,PC71FE98A
4211,PC0AB9251
4889,PC3547FAD
4397,PCB070250
4880,PC5A27CDE
4853,PC214FB8E
4991,PC5B5C16D
4540,PC5CAF0A7
4840,PC49BFB36
4194,PC96AD1EB
4178,PC8417B09
4268,PC6CC51DA
4901,PCE32D2F9
4074,PCCAFD014
4376,PCA283923
4023,PC77793DF
4844,PCC48E3A8
4161,PCF8F6133
4455,PC15C75C0
4315,PC6E0962A
4156,PC6BCA05F
4537,PC10C700F
4062,PCDA37101
4683,PC96978C6
4889,PC3547FAD
4366,PC09D71DF
4965,PCA0BAE0F
4362,PC670999C
4141,PC13CB69B
4689,PC89C35AD
4152,PCF6F4CA1
4625,PC186BCA8
4660,PCB86D2E1
4043,PC134F258
4108,PC7C55512
4733,PC797AEBF
4971,PC0BD172F
4582,PC98750ED
4955,PCE36723C
4829,PCEC030F2
4671,PCCAAFB48
4888,PC46C55B4
4071,PCDBBCB68
4644,PC411FDC0
4291,PCD411AEF
4627,PCA965149
4630,PCA26D872
4962,PCF858E11
4010,PC3A7AACB
4689,PC89C35AD
4627,PCA965149
4166,PCE450C55
4297,PCDE89544
4864,PC259547F
4655,PCF9CAB22
4213,PCDD316EB
4034,PCFC754C7
4419,PC99BB7A3
4368,PC909A324
4817,PCFF02057
4964,PC52C0F45
4153,PC88C655C
4469,PC120EEFD
4646,PC3F8C42B
4862,PC3BDDA71
4518,PCC7B407A
4740,PC04EDDB4
4036,PCE6CC50C
4673,PC66E7418
4462,PCE29AA1A
4537,PC10C700F
4530,PCA33A9A8
4903,PCC3BCE65
4831,PC0EC3E54
4177,PC9194382
4942,PCD51A740
4918,PC8F8E598
4743,PCE6EEF2E
4247,PCEE69498
4047,PC6D105CF
4527,PC59A0CB2
4790,PC2387B02
4416,PC546F252
4776,PC6906524
4046,PCAC345FD
4302,PCBA83119
4317,PC0DC6CAB
4626,PC93E7766
4402,PC85224D1
4764,PCF6B0D12
4881,PCDE20E6F
4017,PCC090C3A
4364,PCB33ACE8
4918,PC8F8E598
4332,PC3B258E9
4420,PCFDB2950
4489,PCEFF6088
4327,PC16F59EC
4054,PC7E79FA0
4141,PC13CB69B
5006,PC7A260F1
4422,PCF514246
4088,PC14008D5
4567,PC2C5C1F3
4049,PC4779D38
4420,PCFDB2950
4078,PC8473A64
4853,PC214FB8E
4441,PC472C08E
4617,PC7758F89
4172,PC1A43FB7
4613,PCEBBFFB5
4820,PCC30C735
4164,PC578D797
4968,PC251D4C1
4485,PC99A12E9
4846,PCBABD060
4728,PC07BF95F
4190,PCDFC1E11
4983,PCC3E4ADA
4793,PCD8E3CCB
4762,PC1A3D20B
4436,PC0CF9451
4453,PC5EC8DF5
4787,PC1BDA119
4015,PC524833E
4090,PC1EE951B
4267,PCE51C5C7
4636,PCDECFC74
4941,PCA6403C1
4084,PC71D433F
4310,PCC08F8BB
4664,PC52D063A
4381,PC9DD9DCD
4366,PC09D71DF
4008,PC5680D80
4114,PC4CD2B81
4044,PC3546931
4539,PC684859B
4275,PC1DA31F7
4078,PC8473A64
4572,PCC9756B2
4790,PC2387B02
4642,PC17D596F
4328,PC3777B8E
4898,PC0AE9E1B
4448,PC19F3DBB
4553,PC1D57D7F
4945,PC95BD14B
4206,PCAC34A40
4584,PC1085B78
4615,PC1ECBA39
4299,PCAD3B9BC
4868,PC647292C
4762,PC1A3D20B
4414,PC40BD0F3
4399,PCCA288FE
4727,PC52E71B8
4416,PC546F252
4434,PCA491459
4008,PC5680D80
4828,PCF712D1A
4807,PCAFC45DA
4559,PC93AAEC9
4844,PCC48E3A8
4747,PC5E524A1
4172,PC1A43FB7
4632,PCC1FFE5B
4044,PC3546931
4374,PCC321538
4232,PC4156AD5
4107,PC7607A5D
4456,PC8DFF744
4123,PCDE850D8
4409,PC44E2F09
4073,PCA3797CA
4113,PC78D4122
4591,PCC9875AC
4862,PC3BDDA71
4587,PC576A3BA
4688,PCCB4C86D
4112,PCEA652A8
4900,PCFE8B604
4456,PC8DFF744
4658,PC1A58039
4829,PCEC030F2
4206,PCAC34A40
4342,PCE7F2748
4729,PC5170BF4
4590,PC912F5CB
4455,PC15C75C0
4767,PC61F3A80
4437,PCBE6CB59
4504,PC461DCD3
4941,PCA6403C1
4309,PC5E92F61
4798,PC17F8052
4339,PCDE1D204
4059,PC06E8A1C
4061,PC3A63A79
4258,PCAC64E67
4347,PC3EC1FDF
4073,PCA3797CA
4284,PC0DB49FD
4373,PC8806694
4606,PC0C535B6
4520,PC8140983
4682,PCBB02F92
4538,PCDE5402C
4206,PCAC34A40
4238,PCE0A2A2F
4441,PC472C08E
4771,PC71FE98A
4571,PC2308E9E
4033,PC783B5FC
4548,PC4486317
4090,PC1EE951B
4431,PC3A23C14
4699,PC2C1B987
4771,PC71FE98A
4450,PC0B2B03E
4722,PC035B71E
4804,PC68484C6
4350,PCEDD7E85
4596,PC6558A56
4209,PC494D54E
4491,PCA52F720
4783,PC9889263
4731,PCFFC2992
4387,PCE2B9376
4102,PC8C9B099
4744,PC78EF0B5
4915,PC86B0D7B
4115,PCF5D4B0A
4580,PC48664B7
4652,PC74A3585
4959,PC4A7B00C
4446,PC7F1A5B9
4127,PCA2D76A5
4247,PCEE69498
4748,PCF2ECD29
4146,PCF91266E
4872,PC5B45CE7
4492,PC0BF2899
4208,PC1E49F6B
4105,PC43919D1
4170,PC8CA1B15
4971,PC0BD172F
4985,PCCA71D2C
4280,PC03A5F23
4819,PC454F09B
4512,PC4B1BAF3
4770,PC9082A17
4353,PC79BCF60
4499,PC1EEDA04
4218,PC8DF4919
4622,PCF31BD97
4880,PC5A27CDE
4884,PC3FB1BB6
4998,PCD9C5406
4824,PCFEADFE6
4774,PCEBE834B
4127,PCA2D76A5
4901,PCE32D2F9
4009,PCF984421
4775,PCA50FB36
4357,PC434FA62
4897,PCAB2FA02
4729,PC5170BF4
4286,PC12BE494
4524,PCF8BB245
4870,PC65485BB
4809,PCAD363FC
4292,PCF733A7C
4779,PCC8FE9C6
4590,PC912F5CB
4445,PC796A888
4559,PC93AAEC9
4182,PC5EBB0FA
4812,PC22D9C6D
4385,PC148C815
4358,PC32FB72C
4300,PC666483B
4090,PC1EE951B
4878,PC08F56A1
4469,PC120EEFD
4490,PC89C1789
4535,PC1BC7FA5
4624,PCDF73A3C
4629,PCC5E1C04
4138,PC79E328A
4762,PC1A3D20B
4928,PC16E79D4
4410,PC6EFC03B
4425,PC41B834E
4175,PC08EA270
4456,PC8DFF744
4980,PCBD5C822
4164,PC578D797
4283,PC953B572
4366,PC09D71DF
4034,PCFC754C7
4768,PC7BEFC3B
4029,PCE319335
4923,PC8A7A22A
4270,PC8F72158
4039,PC73BE1E2
4531,PC857F4A0
4852,PC68969FB
4673,PC66E7418
4319,PCAD79413
4161,PCF8F6133
4168,PCBC064F8
4118,PCC1A733C
4163,PC95B4E03
4667,PCD540B2F
4636,PCDECFC74
4406,PC7A54E18
4546,PCEF3EBBC
4050,PC822E359
4357,PC434FA62
4263,PCD6DBA1D
4692,PC1CDFCF6
4205,PC85DD257
4831,PC0EC3E54
4984,PCBABF130
4476,PC439FA2D
4952,PC64CF233
4340,PC3A6DBC9
4392,PCAF6E464
4087,PC2C1DA2A
4180,PC250A90D
4345,PCAC01231
4217,PC6E8D0F9
4505,PCEF64195
4175,PC08EA270
4940,PC8AB18BE
4732,PCD83DE25
4834,PCB228987
4440,PCBE1B45D
4807,PCAFC45DA
4991,PC5B5C16D
4095,PC3E1512A
4112,PCEA652A8
4178,PC8417B09
4999,PCE976BA1
4202,PC65AA714
4038,PC77889B3
4857,PC59F4E22
4528,PC1269226
4691,PCFAB001F
4022,PCF135377
4370,PC70B7987
4693,PCB4CDDA5
4661,PC1585DF2
4915,PC86B0D7B
4414,PC40BD0F3
4572,PCC9756B2
4497,PC76FDDEA
4493,PC124B4C0
4147,PC4D2C5A7
4907,PCCEEF65A
4604,PC0553E32
4044,PC3546931
4279,PCCA817EB
4348,PCD66314D
4177,PC9194382
4637,PCE9C770E
4321,PC591BDF7
4467,PCF5E0389
4916,PC62AF885
4140,PC5D4821F
4514,PC374C341
4105,PC43919D1
4542,PC3E57E3D
4638,PCB7AC8AA
4850,PC4061987
4037,PC0A50259
4071,PCDBBCB68
4623,PCAA67227
4621,PC9FB4E82
4439,PC845CEA6
4955,PCE36723C
4491,PCA52F720
4407,PC7FEC2CE
4198,PCB0994D1
4019,PC63FF017
4522,PC0A326BE
4093,PC951FE7E
4618,PC8F4AF85
4820,PCC30C735
4886,PC4D892D7
4344,PC417B8DF
4166,PCE450C55
4894,PCDADB8C6
4704,PC47FBB07
4305,PCF4DA5CE
4413,PC6C88C27
4704,PC47FBB07
4993,PC0F0AB4E
4884,PC3FB1BB6
4999,PCE976BA1
4608,PCACD1BEE
4051,PC3B970F2
4366,PC09D71DF
4394,PCD3A817A
4211,PC0AB9251
4833,PC71A1452
4888,PC46C55B4
4430,PC52EA95D
4421,PCED2DB6F
4590,PC912F5CB
4369,PCD5CBB82
4927,PC2D22627
4493,PC124B4C0
4739,PC07289CF
4346,PCA35B156
4167,PC8453073
4290,PC84E8CEF
4345,PCAC01231
4987,PCF4A9637
4704,PC47FBB07
4278,PC4847214
4084,PC71D433F
4276,PC4E15B39
4963,PC704EF75
4439,PC845CEA6
4357,PC434FA62
4051,PC3B970F2
4526,PCCB07C68
4233,PC57279D0
4618,PC8F4AF85
4139,PC924C594
4919,PC7A3A5CF
4088,PC14008D5
4356,PCF1979AE
4030,PCA8A9AA8
4218,PC8DF4919
4664,PC52D063A
4764,PCF6B0D12
4834,PCB228987
4001,PC58105BF
4525,PCF64B519
4423,PCF9F4940
4476,PC439FA2D
4869,PCF775FA6
4615,PC1ECBA39
4448,PC19F3DBB
4876,PCDFCFF53
4333,PCCCAD2AC
4208,PC1E49F6B
4426,PCC0E943C
4843,PC400DFFE
4244,PC9F3C86B
4450,PC0B2B03E
4063,PC7667A3E
4915,PC86B0D7B
4791,PC517992F
4471,PC7E4F42A
4551,PCCA5979C
4640,PCC993FB3
4751,PCD33B3C9
4974,PCDEB8E32
4157,PC7305E43
4047,PC6D105CF
4245,PC6594AD4
4727,PC52E71B8
4292,PCF733A7C
4430,PC52EA95D
4634,PCC72D8B8
4850,PC4061987
4372,PC1E0F3B6
4406,PC7A54E18
4268,PC6CC51DA
4844,PCC48E3A8
4739,PC07289CF
4038,PC77889B3
4810,PC2CA4087
4168,PCBC064F8
4035,PC1B1D964
4698,PC8BCEB19
4032,PC578F087
4469,PC120EEFD
4477,PCA857A23
4863,PCA8F9E50
4322,PC262D624
4999,PCE976BA1
4480,PC9A343F9
4756,PC8AEC6E8
4540,PC5CAF0A7
4141,PC13CB69B
4840,PC49BFB36
4166,PCE450C55
4720,PCDD23528
4765,PC795A0A3
4665,PCF63C15F
4559,PC93AAEC9
4872,PC5B45CE7
4409,PC44E2F09
4594,PC59414DA
4225,PCC1ED0C5
4846,PCBABD060
4488,PC19D06B0
4754,PC99AE725
4212,PC422A6D1
4440,PCBE1B45D
4846,PCBABD060
4143,PC5F47DCF
4107,PC7607A5D
4115,PCF5D4B0A
4839,PCA0290AD
4859,PC685B3B1
4940,PC8AB18BE
4315,PC6E0962A
4676,PC9798721
4118,PCC1A733C
4238,PCE0A2A2F
4582,PC98750ED
4069,PCC48608C
4273,PC0EF5BA6
4919,PC7A3A5CF
4016,PCCD7399B
4044,PC3546931
4523,PC0005AC7
4402,PC85224D1
4859,PC685B3B1
4803,PC2BBEEDC
4477,PCA857A23
4352,PC99B9343
4875,PC40FC710
4208,PC1E49F6B
4999,PCE976BA1
4570,PCAE45EC0
4816,PCB500A9F
4946,PCCF18BAF
4319,PCAD79413
4732,PCD83DE25
4362,PC670999C
4410,PC6EFC03B
4134,PC767BBB2
4361,PC2E0C888
4073,PCA3797CA
4509,PCA2E8463
4148,PCDFBBEBB
4396,PCA00BC1C
4532,PC8DD921E
4960,PC6A1BCA4
4358,PC32FB72C
4067,PC1CCD955
4691,PCFAB001F
4020,PC2265FB3
4840,PC49BFB36
4747,PC5E524A1
4550,PC21A1833
4135,PCC943ECD
4763,PCC62D342
4948,PCBA2D075
4597,PCBDB8BB6
4247,PCEE69498
4025,PC5ABB8E4
4858,PC94DC1E6
4147,PC4D2C5A7
4381,PC9DD9DCD
4345,PCAC01231
4236,PC5212DD0
4579,PC926F0A9
4299,PCAD3B9BC
4548,PC4486317
4798,PC17F8052
4954,PCA276EBB
4335,PC76935F9
4684,PCA76178F
4763,PCC62D342
4766,PCE36658B
4606,PC0C535B6
4826,PCE1DDBB4
4763,PCC62D342
4924,PCE3427C5
4411,PC3AA93E6
4027,PCE7A4F34
4228,PC4F78F1B
4216,PC53B475D
4667,PCD540B2F
4301,PC540E129
4838,PCEECD973
4528,PC1269226
4350,PCEDD7E85
4244,PC9F3C86B
4554,PC23BA77A
4326,PC356AE8F
4217,PC6E8D0F9
4173,PC0EB640E
4536,PCC6C5CFB
4178,PC8417B09
4260,PC1A4796C
4720,PCDD23528
4561,PCCE9B069
4439,PC845CEA6
4014,PCF14D1E3
4952,PC64CF233
4511,PCFBEFA9E
4932,PC46C4A27
4170,PC8CA1B15
4032,PC578F087
4730,PC7DC0964
4535,PC1BC7FA5
4064,PC0B32B5B
4657,PCC591410
4631,PCFFF6463
4219,PC40E6113
4802,PCBDD55F1
4655,PCF9CAB22
4130,PC9F22103
4166,PCE450C55
4886,PC4D892D7
4514,PC374C341
4542,PC3E57E3D
4988,PC46BE0B2
4259,PCBB65EF4
4719,PCBD66B01
4227,PCD8346A6
4091,PC2E099B4
4473,PC51FDD60
4671,PCCAAFB48
4016,PCCD7399B
4541,PCC6A4CD8
4284,PC0DB49FD
4934,PC3ED26A2
4468,PC040ADB3
4051,PC3B970F2
4306,PC5D6563A
4731,PCFFC2992
4405,PC70CA955
5009,PC70886EC
4181,PC4457F74
4598,PC5526A36
4597,PCBDB8BB6
4121,PCEC57A8E
4240,PC72FE04B
4861,PC670F1AC
4173,PC0EB640E
4330,PCBD023A3
4846,PCBABD060
4415,PC5E202FC
4515,PC6A1B37B
4680,PCC422F4D
4282,PCCE002E5
4416,PC546F252
4881,PCDE20E6F
4822,PCD1EB220
4862,PC3BDDA71
4225,PCC1ED0C5
4020,PC2265FB3
4606,PC0C535B6
4874,PC9F481D4
4465,PCA227C6B
4089,PC3CCA187
4074,PCCAFD014
4120,PC6700C62
4008,PC5680D80
4566,PC637A425
4789,PCBE8B2AB
4698,PC8BCEB19
4558,PC575F591
4803,PC2BBEEDC
4663,PCA7178EC
4545,PC419B1CB
4659,PC5549650
4791,PC517992F
4811,PCBF83C7A
4197,PCE32ED40
4336,PCD30AB50
4244,PC9F3C86B
4538,PCDE5402C
4491,PCA52F720
4604,PC0553E32
4690,PC45CC19A
4418,PCF6EECB2
4906,PC3D58C5E
4525,PCF64B519
4193,PC0282AE7
4029,PCE319335
4228,PC4F78F1B
4145,PC5FBE4B8
4526,PCCB07C68
4381,PC9DD9DCD
4117,PCEB6517A
4996,PC6A4F55F
4729,PC5170BF4
4226,PCDC5C9E2
4091,PC2E099B4
4747,PC5E524A1
4828,PCF712D1A
4944,PC41EEC34
4033,PC783B5FC
4384,PC59A33DE
4657,PCC591410
4335,PC76935F9
4510,PC652EEF2
4467,PCF5E0389
4383,PC4BFE950
4160,PC6DC0ACF
4968,PC251D4C1
4043,PC134F258
4460,PCDF04952
4770,PC9082A17
4765,PC795A0A3
4900,PCFE8B604
4087,PC2C1DA2A
4645,PC14FBE4A
4039,PC73BE1E2
4704,PC47FBB07
4555,PC06A0237
4931,PC3D30AD0
4988,PC46BE0B2
4888,PC46C55B4
4051,PC3B970F2
4682,PCBB02F92
4096,PCFA4F864
4140,PC5D4821F
4832,PC34ECAB5
4740,PC04EDDB4
4241,PC7241796
4729,PC5170BF4
4105,PC43919D1
4677,PCA9D6EEE
4226,PCDC5C9E2
4309,PC5E92F61
4363,PC62E1338
4428,PCB616FAD
4552,PC05BD3DF
4410,PC6EFC03B
4935,PC327D635
4507,PC11DCA73
4902,PC425C6EC
4061,PC3A63A79
4524,PCF8BB245
4766,PCE36658B
4439,PC845CEA6
4101,PCCC8F243
4394,PCD3A817A
4763,PCC62D342
4580,PC48664B7
4298,PC3E474F6
4741,PC85A4D4B
4839,PCA0290AD
4014,PCF14D1E3
4399,PCCA288FE
4117,PCEB6517A
4477,PCA857A23
4270,PC8F72158
4991,PC5B5C16D
4693,PCB4CDDA5
4250,PCC695DB0
4498,PCA770E5A
4182,PC5EBB0FA
4251,PCB30E45F
4477,PCA857A23
4833,PC71A1452
4267,PCE51C5C7
4848,PCF0FC9B2
4832,PC34ECAB5
4599,PC800C92D
4144,PCAC7E4C1
4534,PCAD9E1F9
4277,PC010D2A9
4079,PCF1366ED
4115,PCF5D4B0A
4645,PC14FBE4A
4551,PCCA5979C
4840,PC49BFB36
4813,PCACF7982
4290,PC84E8CEF
4608,PCACD1BEE
4105,PC43919D1
4704,PC47FBB07
4008,PC5680D80
4923,PC8A7A22A
4439,PC845CEA6
4508,PC385C6E7
4827,PC7D68CD9
4605,PCEB27C63
4688,PCCB4C86D
4556,PC18C31F6
4954,PCA276EBB
4422,PCF514246
4287,PC421D5F3
4595,PC64281F6
4359,PCB27CFF1
4433,PC1DEB043
4539,PC684859B
4507,PC11DCA73
4241,PC7241796
4847,PCD546332
4863,PCA8F9E50
4464,PC7C8FDDB
4841,PCE45DE8D
4209,PC494D54E
4818,PCF243BF3
4903,PCC3BCE65
4379,PC87C8BC4
4124,PC3338D42
4263,PCD6DBA1D
4738,PC06E9A80
4510,PC652EEF2
4650,PC544AE70
4057,PC4B0DCD2
4893,PC3743587
4015,PC524833E
4436,PC0CF9451
4901,PCE32D2F9
4885,PC5083F35
4657,PCC591410
4827,PC7D68CD9
4556,PC18C31F6
4191,PCCC28F87
4633,PC974552B
4514,PC374C341
4743,PCE6EEF2E
4153,PC88C655C
4905,PCE1EA438
4471,PC7E4F42A
4783,PC9889263
4738,PC06E9A80
4126,PC74CE451
4190,PCDFC1E11
4375,PCAE085FE
4401,PC0606D6A
4150,PCC8441A8
4812,PC22D9C6D
4241,PC7241796
4473,PC51FDD60
4506,PCB24B68E
4643,PC6713209
4167,PC8453073
4391,PCCFD9AB6
4003,PC83F544D
4389,PC7688C61
4678,PCD175301
4901,PCE32D2F9
